HTTPS,Result,Details,UpdatedURL
https://connect.discoveryeducation.com/index.cfm?guidAssetID=6865a8e6-0fdb-4bb0-8c32-d0461d6db563,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=6865a8e6-0fdb-4bb0-8c32-d0461d6db563
https://connect.discoveryeducation.com/index.cfm?guidAssetID=686707ef-4143-4bdb-9415-4be6cb86567c,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=686707ef-4143-4bdb-9415-4be6cb86567c
https://connect.discoveryeducation.com/index.cfm?guidAssetID=6879465c-bb4e-40b5-a97a-0349354a2bad,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=6879465c-bb4e-40b5-a97a-0349354a2bad
https://connect.discoveryeducation.com/index.cfm?guidAssetID=68CD713D-C8D2-434A-B58E-975E9C679B5B,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=68cd713d-c8d2-434a-b58e-975e9c679b5b
https://connect.discoveryeducation.com/index.cfm?guidAssetID=68DBA381-6684-4003-9BD2-7C5525A47D41,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=68dba381-6684-4003-9bd2-7c5525a47d41
https://connect.discoveryeducation.com/index.cfm?guidAssetID=6922742F-8361-4143-8056-F6B695887420,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=6922742f-8361-4143-8056-f6b695887420
https://connect.discoveryeducation.com/index.cfm?guidAssetID=694bafad-391d-4178-86e2-885f2318a9f8,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=694bafad-391d-4178-86e2-885f2318a9f8
https://connect.discoveryeducation.com/index.cfm?guidAssetID=6974E77C-CF3B-4393-9C42-CE6F5DB4D419,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=6974e77c-cf3b-4393-9c42-ce6f5db4d419
https://connect.discoveryeducation.com/index.cfm?guidAssetID=69AAF225-8C8E-47D9-B58C-D7DC6E14C444,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=69aaf225-8c8e-47d9-b58c-d7dc6e14c444
https://connect.discoveryeducation.com/index.cfm?guidAssetID=69C2C91B-85C2-4427-A16C-01257EC3CC78,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=69c2c91b-85c2-4427-a16c-01257ec3cc78
https://connect.discoveryeducation.com/index.cfm?guidAssetID=69CEF871-66E5-4C06-B55A-5689C8FFD36B,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=69cef871-66e5-4c06-b55a-5689c8ffd36b
https://connect.discoveryeducation.com/index.cfm?guidAssetID=69D03FE7-093C-4DB2-9529-8AEB2AF0687B,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=69d03fe7-093c-4db2-9529-8aeb2af0687b
https://connect.discoveryeducation.com/index.cfm?guidAssetID=69f9b3d9-ffde-47f8-80df-8d9015c3f2a5,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=69f9b3d9-ffde-47f8-80df-8d9015c3f2a5
https://connect.discoveryeducation.com/index.cfm?guidAssetID=6A34A65C-96A1-4BCF-A57C-FD24D18710B6,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=6a34a65c-96a1-4bcf-a57c-fd24d18710b6
https://connect.discoveryeducation.com/index.cfm?guidAssetID=6A36B023-8B2D-4EBA-B881-BD919B0D8E96,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=6a36b023-8b2d-4eba-b881-bd919b0d8e96
https://connect.discoveryeducation.com/index.cfm?guidAssetID=6A79135E-D352-4B0F-8B22-981A244725CD,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=6a79135e-d352-4b0f-8b22-981a244725cd
https://connect.discoveryeducation.com/index.cfm?guidAssetID=6AF9A255-6707-499C-800F-8B1F1372EDE7,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=6af9a255-6707-499c-800f-8b1f1372ede7
https://connect.discoveryeducation.com/index.cfm?guidAssetID=6B14A848-BE22-4451-99E5-743B8723D345,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=6b14a848-be22-4451-99e5-743b8723d345
https://connect.discoveryeducation.com/index.cfm?guidAssetID=6B5A84D4-5F1F-414F-9800-C47B5A4E9B13,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=6b5a84d4-5f1f-414f-9800-c47b5a4e9b13
https://connect.discoveryeducation.com/index.cfm?guidAssetID=6B6160F5-A4F6-42D7-A573-CC12E1F0CC5A,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=6b6160f5-a4f6-42d7-a573-cc12e1f0cc5a
https://connect.discoveryeducation.com/index.cfm?guidAssetID=6B818989-DE74-424A-8677-0B30BDB8B4EF,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=6b818989-de74-424a-8677-0b30bdb8b4ef
https://connect.discoveryeducation.com/index.cfm?guidAssetID=6BD4F86A-1317-4B75-8DB4-8B5625CDA695,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=6bd4f86a-1317-4b75-8db4-8b5625cda695
https://connect.discoveryeducation.com/index.cfm?guidAssetID=6C235CE3-7D65-4D0D-8D52-E7E6C7535950,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=6c235ce3-7d65-4d0d-8d52-e7e6c7535950
https://connect.discoveryeducation.com/index.cfm?guidAssetID=6C3CC038-E94A-435C-9B0F-515AA217CBA2,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=6c3cc038-e94a-435c-9b0f-515aa217cba2
https://connect.discoveryeducation.com/index.cfm?guidAssetID=6C57CBBD-9CBE-442A-938E-7C95787A12EE,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=6c57cbbd-9cbe-442a-938e-7c95787a12ee
https://connect.discoveryeducation.com/index.cfm?guidAssetID=6C8A6179-D360-439F-BB9E-39D7ADF08308,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=6c8a6179-d360-439f-bb9e-39d7adf08308
https://connect.discoveryeducation.com/index.cfm?guidAssetID=6CA94AC2-C9CA-4590-95D6-9F00D44B04A4,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=6ca94ac2-c9ca-4590-95d6-9f00d44b04a4
https://connect.discoveryeducation.com/index.cfm?guidAssetID=6CBB44E2-C20E-47DF-942A-C700994C1F4A,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=6cbb44e2-c20e-47df-942a-c700994c1f4a
https://connect.discoveryeducation.com/index.cfm?guidAssetID=6CDB799E-193A-46D7-9B3B-1E925E3BA4F6,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=6cdb799e-193a-46d7-9b3b-1e925e3ba4f6
https://connect.discoveryeducation.com/index.cfm?guidAssetID=6D00F5E6-ECD1-45A0-8510-1C7263816777,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=6d00f5e6-ecd1-45a0-8510-1c7263816777
https://connect.discoveryeducation.com/index.cfm?guidAssetID=6D0205C0-13BD-4F92-BFC7-129A7B9D18DF,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=6d0205c0-13bd-4f92-bfc7-129a7b9d18df
https://connect.discoveryeducation.com/index.cfm?guidAssetID=6D3CC5A5-D0D3-4BF2-A1E2-CCB91575AC07,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=6d3cc5a5-d0d3-4bf2-a1e2-ccb91575ac07
https://connect.discoveryeducation.com/index.cfm?guidAssetID=6D4856FC-0B54-4968-82D2-8D440DB834B1,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=6d4856fc-0b54-4968-82d2-8d440db834b1
https://connect.discoveryeducation.com/index.cfm?guidAssetID=6D6D88D9-2DF0-4881-905A-8DAB0A951014,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=6d6d88d9-2df0-4881-905a-8dab0a951014
https://connect.discoveryeducation.com/index.cfm?guidAssetID=6D92BE27-F457-4EA7-A9E4-2B8CEA0BD988,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=6d92be27-f457-4ea7-a9e4-2b8cea0bd988
https://connect.discoveryeducation.com/index.cfm?guidAssetID=6DAEF22C-BDC7-420E-9960-C9837C9FEF73,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=6daef22c-bdc7-420e-9960-c9837c9fef73
https://connect.discoveryeducation.com/index.cfm?guidAssetID=6E279839-C27C-4446-A4CF-B689D121EA2B,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=6e279839-c27c-4446-a4cf-b689d121ea2b
https://connect.discoveryeducation.com/index.cfm?guidAssetID=6E7387CF-1B6C-4607-9CE3-D9D8DBC34682,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=6e7387cf-1b6c-4607-9ce3-d9d8dbc34682
https://connect.discoveryeducation.com/index.cfm?guidAssetID=6E7795CE-6863-4E2F-B876-AF1EEAAAFC85,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=6e7795ce-6863-4e2f-b876-af1eeaaafc85
https://connect.discoveryeducation.com/index.cfm?guidAssetID=6EA0B08A-9FEB-4514-9845-C2BF1D27DF60,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=6ea0b08a-9feb-4514-9845-c2bf1d27df60
https://connect.discoveryeducation.com/index.cfm?guidAssetID=6EC92976-0EC0-4B23-A3AB-ED27EF9F396C,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=6ec92976-0ec0-4b23-a3ab-ed27ef9f396c
https://connect.discoveryeducation.com/index.cfm?guidAssetID=6EE48C18-58C7-4DF0-B2AA-4298F0417CBC,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=6ee48c18-58c7-4df0-b2aa-4298f0417cbc
https://connect.discoveryeducation.com/index.cfm?guidAssetID=6F1C5C23-9EF1-4753-B41C-EFC39E040611,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=6f1c5c23-9ef1-4753-b41c-efc39e040611
https://connect.discoveryeducation.com/index.cfm?guidAssetID=6F64298B-060A-435D-A884-5EE93A1636A3,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=6f64298b-060a-435d-a884-5ee93a1636a3
https://connect.discoveryeducation.com/index.cfm?guidAssetID=6F6EB564-4AC7-4040-BC01-B1916E339D26,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=6f6eb564-4ac7-4040-bc01-b1916e339d26
https://connect.discoveryeducation.com/index.cfm?guidAssetID=6F8185C3-7D15-4519-BEC0-2E189524D506,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=6f8185c3-7d15-4519-bec0-2e189524d506
https://connect.discoveryeducation.com/index.cfm?guidAssetID=6FCA4DEA-B793-461C-9468-67A7AFBF7EEE,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=6fca4dea-b793-461c-9468-67a7afbf7eee
https://connect.discoveryeducation.com/index.cfm?guidAssetID=6FF2F691-4133-4362-BFEB-68B59DE616F8,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=6ff2f691-4133-4362-bfeb-68b59de616f8
https://connect.discoveryeducation.com/index.cfm?guidAssetID=6a70f3c8-8632-46ca-8613-ea59e98aa552,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=6a70f3c8-8632-46ca-8613-ea59e98aa552
https://connect.discoveryeducation.com/index.cfm?guidAssetID=6b6b7a84-4426-48b7-8790-cdb76db51f47,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=6b6b7a84-4426-48b7-8790-cdb76db51f47
https://connect.discoveryeducation.com/index.cfm?guidAssetID=6bb5aff1-a0d1-41c1-8597-2c35227c9ba7,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=6bb5aff1-a0d1-41c1-8597-2c35227c9ba7
https://connect.discoveryeducation.com/index.cfm?guidAssetID=6be5a830-3082-4c35-9ccb-d896b84966ee,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=6be5a830-3082-4c35-9ccb-d896b84966ee
https://connect.discoveryeducation.com/index.cfm?guidAssetID=6c51047d-5f71-4b1d-bdd3-5d8fbd2f24f6,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=6c51047d-5f71-4b1d-bdd3-5d8fbd2f24f6
https://connect.discoveryeducation.com/index.cfm?guidAssetID=6cf1f255-f790-4a47-a8de-585f317cc9dd,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=6cf1f255-f790-4a47-a8de-585f317cc9dd
https://connect.discoveryeducation.com/index.cfm?guidAssetID=6ea22d40-f777-4126-8ec6-0b7234d51136,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=6ea22d40-f777-4126-8ec6-0b7234d51136
https://connect.discoveryeducation.com/index.cfm?guidAssetID=6ec5a7d6-45ad-4c8a-9fc5-54c5a832c306,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=6ec5a7d6-45ad-4c8a-9fc5-54c5a832c306
https://connect.discoveryeducation.com/index.cfm?guidAssetID=6f67226e-c3ac-4a09-b1bf-770d20b21f60,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=6f67226e-c3ac-4a09-b1bf-770d20b21f60
https://connect.discoveryeducation.com/index.cfm?guidAssetID=6ff4e83a-0a8b-4dca-a36d-c74231dcc38c,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=6ff4e83a-0a8b-4dca-a36d-c74231dcc38c
https://connect.discoveryeducation.com/index.cfm?guidAssetID=7075DD6C-7AA2-4459-961E-E68C23BA466F,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=7075dd6c-7aa2-4459-961e-e68c23ba466f
https://connect.discoveryeducation.com/index.cfm?guidAssetID=70F7C120-C979-41B3-93EE-79650A9B16EB,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=70f7c120-c979-41b3-93ee-79650a9b16eb
https://connect.discoveryeducation.com/index.cfm?guidAssetID=70adfce2-4b72-45a0-a622-86b603c50d01,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=70adfce2-4b72-45a0-a622-86b603c50d01
https://connect.discoveryeducation.com/index.cfm?guidAssetID=7114F059-C97F-4D28-8D27-F0A366110A03,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=7114f059-c97f-4d28-8d27-f0a366110a03
https://connect.discoveryeducation.com/index.cfm?guidAssetID=71464efb-7224-4115-94a1-fc205a4b6e09,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=71464efb-7224-4115-94a1-fc205a4b6e09
https://connect.discoveryeducation.com/index.cfm?guidAssetID=714A750A-F74E-401D-950F-B7A96DDD381B,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=714a750a-f74e-401d-950f-b7a96ddd381b
https://connect.discoveryeducation.com/index.cfm?guidAssetID=7194F6C7-D30F-4D26-B24B-B97B2E7484D0,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=7194f6c7-d30f-4d26-b24b-b97b2e7484d0
https://connect.discoveryeducation.com/index.cfm?guidAssetID=71D74AE7-B539-4B2D-8BE2-82A6EA09D826,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=71d74ae7-b539-4b2d-8be2-82a6ea09d826
https://connect.discoveryeducation.com/index.cfm?guidAssetID=72064a67-fad3-46b1-881b-ef33c98c7139,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=72064a67-fad3-46b1-881b-ef33c98c7139
https://connect.discoveryeducation.com/index.cfm?guidAssetID=7206AC9B-CF7A-488A-8FED-66D3CB2D3DD6,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=7206ac9b-cf7a-488a-8fed-66d3cb2d3dd6
https://connect.discoveryeducation.com/index.cfm?guidAssetID=7206B59E-A504-4CC3-82F2-696B348B8465,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=7206b59e-a504-4cc3-82f2-696b348b8465
https://connect.discoveryeducation.com/index.cfm?guidAssetID=7217c42f-3a1c-4608-8ce2-7c5664109415,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=7217c42f-3a1c-4608-8ce2-7c5664109415
https://connect.discoveryeducation.com/index.cfm?guidAssetID=721DE1DC-B842-4503-B35C-B65FE4B7C3FB,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=721de1dc-b842-4503-b35c-b65fe4b7c3fb
https://connect.discoveryeducation.com/index.cfm?guidAssetID=725ADB2E-6190-4900-B9A5-CCD81715588D,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=725adb2e-6190-4900-b9a5-ccd81715588d
https://connect.discoveryeducation.com/index.cfm?guidAssetID=727280EC-A74C-4C34-8D66-CC74421E9F14,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=727280ec-a74c-4c34-8d66-cc74421e9f14
https://connect.discoveryeducation.com/index.cfm?guidAssetID=7282C135-7A7E-41E7-98FC-6F4E28929630,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=7282c135-7a7e-41e7-98fc-6f4e28929630
https://connect.discoveryeducation.com/index.cfm?guidAssetID=72BB464C-CE36-44E3-BD1F-5B3F14C24852,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=72bb464c-ce36-44e3-bd1f-5b3f14c24852
https://connect.discoveryeducation.com/index.cfm?guidAssetID=72cb3e1c-1cbe-44c8-b7fb-1063c8208a9d,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=72cb3e1c-1cbe-44c8-b7fb-1063c8208a9d
