PATH,USERS_ID,SUBMITTED_TIMESTAMP,PK_ID,ROOT_RESOURCE_ID,NAME_FIELD,VERSION_NUMBER,DESCRIPTION,LOAD_ID,IS_ACTIVE
http://52.252.6.133/suite/repository/workspace/Users/180101/Assessment%20Attempt%20Attachments/21868795/253682/72317B06-5DA9-4688-BB9F-1BC3673CBED7%20(1).jpeg,180101,16-SEP-20 12.34.14.595000000 AM,1125994,,72317B06-5DA9-4688-BB9F-1BC3673CBED7 (1).jpeg,,,,T
http://52.252.6.133/suite/repository/workspace/Users/180101/Assessment%20Attempt%20Attachments/21868795/39233/3BD94DAE-9811-47C5-8F03-D0125AA6EC60%20(1).jpeg,180101,16-SEP-20 12.34.14.595000000 AM,1125843,,3BD94DAE-9811-47C5-8F03-D0125AA6EC60 (1).jpeg,,,,T
http://52.252.6.133/suite/repository/workspace/Users/180101/Assessment%20Attempt%20Attachments/21868795/155883/1A25CC1F-1C52-445B-8323-55B82EE4B9F3.jpeg,180101,16-SEP-20 12.34.14.595000000 AM,1125868,,1A25CC1F-1C52-445B-8323-55B82EE4B9F3.jpeg,,,,T
http://52.252.6.133/suite/repository/workspace/Users/82505/Assessment%20Attempt%20Attachments/21871070/354687/Copy%20of%20Autobiographical%20Narrative%20Outline.docx,82505,16-SEP-20 12.30.45.286000000 AM,1126010,,Copy of Autobiographical Narrative Outline.docx,,,,T
http://52.252.6.133/suite/repository/workspace/Users/176865/Assessment%20Attempt%20Attachments/21869677/354829/DescriptiveEssay_Template.docx,176865,16-SEP-20 12.30.27.928000000 AM,1126009,,DescriptiveEssay_Template.docx,,,,T
http://52.252.6.133/suite/repository/workspace/Users/130361/Assessment%20Attempt%20Attachments/21754588/354813/AutobiographicalNarrative_Template%20(2)%20(1).docx,130361,16-SEP-20 12.30.26.888000000 AM,1126008,,AutobiographicalNarrative_Template (2) (1).docx,,,,T
http://52.252.6.133/suite/repository/workspace/Users/83350/Assessment%20Attempt%20Attachments/21871178/427509/music%20without%20speech%20audio.odt,83350,16-SEP-20 12.25.16.925000000 AM,1126006,,music without speech audio.odt,,,,T
http://52.252.6.133/suite/repository/workspace/Users/180286/Assessment%20Attempt%20Attachments/21870519/459612/Bailey%20Kellison-sample_essay_rubric_complete.pdf,180286,16-SEP-20 12.24.18.790000000 AM,1126005,,Bailey Kellison-sample_essay_rubric_complete.pdf,,,,T
http://52.252.6.133/suite/repository/workspace/Users/83350/Assessment%20Attempt%20Attachments/21733535/427453/music.odt,83350,16-SEP-20 12.23.06.462000000 AM,1126004,,music.odt,,,,T
http://52.252.6.133/suite/repository/workspace/Users/171738/Assessment%20Attempt%20Attachments/21843209/384196/Vocaroo%2015%20Sep%202020%2020_18_10%20EDT%201c43qtRoNmds.mp3,171738,16-SEP-20 12.21.58.659000000 AM,1126001,,Vocaroo 15 Sep 2020 20_18_10 EDT 1c43qtRoNmds.mp3,,,,T
http://52.252.6.133/suite/repository/workspace/Users/171738/Assessment%20Attempt%20Attachments/21843209/384130/Vocaroo%2015%20Sep%202020%2020_08_11%20EDT%201kacRfdETONE%20(1).mp3,171738,16-SEP-20 12.21.58.659000000 AM,1125997,,Vocaroo 15 Sep 2020 20_08_11 EDT 1kacRfdETONE (1).mp3,,,,T
http://52.252.6.133/suite/repository/workspace/Users/172400/Assessment%20Attempt%20Attachments/21854079/390158/BIO1-Scientific-Method_Action-Project-Worksheet.pdf,172400,16-SEP-20 12.12.58.767000000 AM,1125998,,BIO1-Scientific-Method_Action-Project-Worksheet.pdf,,,,T
http://52.252.6.133/suite/repository/workspace/Users/172400/Assessment%20Attempt%20Attachments/21854785/427409/Mural-Design_Action_Project_Worksheet.pdf,172400,16-SEP-20 12.07.05.649000000 AM,1125995,,Mural-Design_Action_Project_Worksheet.pdf,,,,T
http://52.252.6.133/suite/repository/workspace/Users/174630/Assessment%20Attempt%20Attachments/21863958/467899/Beryllium%252BOxygen.png,174630,16-SEP-20 12.06.34.253000000 AM,1125992,,Beryllium%252BOxygen.png,,,,T
http://52.252.6.133/suite/repository/workspace/Users/174630/Assessment%20Attempt%20Attachments/21863958/467899/Project_PDF_File.pdf,174630,16-SEP-20 12.06.34.253000000 AM,1125993,,Project_PDF_File.pdf,,,,T
http://52.252.6.133/suite/repository/workspace/Users/174630/Assessment%20Attempt%20Attachments/21863958/467899/Magnesium%252BFluorine.png,174630,16-SEP-20 12.06.34.253000000 AM,1125991,,Magnesium%252BFluorine.png,,,,T
http://52.252.6.133/suite/repository/workspace/Users/174630/Assessment%20Attempt%20Attachments/21863958/467899/Lithium%252BFluorine.png,174630,16-SEP-20 12.06.34.253000000 AM,1125990,,Lithium%252BFluorine.png,,,,T
http://52.252.6.133/suite/repository/workspace/Users/174630/Assessment%20Attempt%20Attachments/21863958/467899/Aluminum%252BChlorine.png,174630,16-SEP-20 12.06.34.253000000 AM,1125989,,Aluminum%252BChlorine.png,,,,T
http://52.252.6.133/suite/repository/workspace/Users/172414/Assessment%20Attempt%20Attachments/21870123/41825/pre-calc%20work%20shown%20H.O..pdf,172414,16-SEP-20 12.04.46.402000000 AM,1125984,,pre-calc work shown H.O..pdf,,,,T
http://52.252.6.133/suite/repository/workspace/Users/172414/Assessment%20Attempt%20Attachments/21870123/451925/pre%20calc%20answer%20work%20shown%20H.O..pdf,172414,16-SEP-20 12.04.46.402000000 AM,1125962,,pre calc answer work shown H.O..pdf,,,,T
http://52.252.6.133/suite/repository/workspace/Users/172414/Assessment%20Attempt%20Attachments/21870123/41803/Pre%20Calc%20work%20H.O..pdf,172414,16-SEP-20 12.04.46.402000000 AM,1125955,,Pre Calc work H.O..pdf,,,,T
http://52.252.6.133/suite/repository/workspace/Users/176685/Assessment%20Attempt%20Attachments/21868578/39717/Kami%20Export%20-%20blank%20(10).pdf,176685,16-SEP-20 12.04.21.882000000 AM,1125899,,Kami Export - blank (10).pdf,,,,T
http://52.252.6.133/suite/repository/workspace/Users/176685/Assessment%20Attempt%20Attachments/21868578/253685/Kami%20Export%20-%20blank%20(9).pdf,176685,16-SEP-20 12.04.21.882000000 AM,1125846,,Kami Export - blank (9).pdf,,,,T
http://52.252.6.133/suite/repository/workspace/Users/176685/Assessment%20Attempt%20Attachments/21868578/155884/Kami%20Export%20-%20blank%20(8).pdf,176685,16-SEP-20 12.04.21.882000000 AM,1125844,,Kami Export - blank (8).pdf,,,,T
http://52.252.6.133/suite/repository/workspace/Users/176685/Assessment%20Attempt%20Attachments/21868578/39236/Kami%20Export%20-%20blank%20(7).pdf,176685,16-SEP-20 12.04.21.882000000 AM,1125829,,Kami Export - blank (7).pdf,,,,T
http://52.252.6.133/suite/repository/workspace/Users/176685/Assessment%20Attempt%20Attachments/21868578/40464/Kami%20Export%20-%20blank%20(11).pdf,176685,16-SEP-20 12.04.21.882000000 AM,1125942,,Kami Export - blank (11).pdf,,,,T
http://52.252.6.133/suite/repository/workspace/Users/172000/Assessment%20Attempt%20Attachments/21870716/390158/3248F016-C9AC-44DD-877E-D3BF0577D01E.jpeg,172000,15-SEP-20 11.56.43.099000000 PM,1125973,,3248F016-C9AC-44DD-877E-D3BF0577D01E.jpeg,,,,T
http://52.252.6.133/suite/repository/workspace/Users/172000/Assessment%20Attempt%20Attachments/21870716/390158/10B86F45-F046-4C5C-90CC-E9F626BC0B57.jpeg,172000,15-SEP-20 11.56.43.099000000 PM,1125974,,10B86F45-F046-4C5C-90CC-E9F626BC0B57.jpeg,,,,T
http://52.252.6.133/suite/repository/workspace/Users/180617/Assessment%20Attempt%20Attachments/21840409/408744/Heros_Journey_Diagram_Worksheet%20-%20Hailey%20Stine.pdf.docx,180617,15-SEP-20 11.52.30.267000000 PM,1125966,,Heros_Journey_Diagram_Worksheet - Hailey Stine.pdf.docx,,,,T
http://52.252.6.133/suite/repository/workspace/Users/170326/Assessment%20Attempt%20Attachments/21870058/427409/Mural-Design_Action_Project_Worksheet%20(1).pdf,170326,15-SEP-20 11.47.34.067000000 PM,1125968,,Mural-Design_Action_Project_Worksheet (1).pdf,,,,T
http://52.252.6.133/suite/repository/workspace/Users/175994/Assessment%20Attempt%20Attachments/21843254/390157/catsleep.pdf,175994,15-SEP-20 11.46.22.306000000 PM,1125964,,catsleep.pdf,,,,T
http://52.252.6.133/suite/repository/workspace/Users/152623/Assessment%20Attempt%20Attachments/21869692/46658/graph%202.png,152623,15-SEP-20 11.43.10.462000000 PM,1125926,,graph 2.png,,,,T
http://52.252.6.133/suite/repository/workspace/Users/152623/Assessment%20Attempt%20Attachments/21869692/46662/graph%203.png,152623,15-SEP-20 11.43.10.462000000 PM,1125941,,graph 3.png,,,,T
http://52.252.6.133/suite/repository/workspace/Users/152623/Assessment%20Attempt%20Attachments/21869692/452137/graph%204.png,152623,15-SEP-20 11.43.10.462000000 PM,1125958,,graph 4.png,,,,T
http://52.252.6.133/suite/repository/workspace/Users/152623/Assessment%20Attempt%20Attachments/21869692/452087/Untitled.png,152623,15-SEP-20 11.43.10.462000000 PM,1125918,,Untitled.png,,,,T
http://52.252.6.133/suite/repository/workspace/Users/170761/Assessment%20Attempt%20Attachments/21870338/351166/Screenshot%202020-09-15%20at%207.29.16%20PM.png,170761,15-SEP-20 11.41.01.915000000 PM,1125940,,Screenshot 2020-09-15 at 7.29.16 PM.png,,,,T
http://52.252.6.133/suite/repository/workspace/Users/175070/Assessment%20Attempt%20Attachments/21816540/459644/Untitled%20document%20(1).docx,175070,15-SEP-20 11.40.51.290000000 PM,1125957,,Untitled document (1).docx,,,,T
http://52.252.6.133/suite/repository/workspace/Users/177226/Assessment%20Attempt%20Attachments/21703647/457115/WS1.EDHS.PE001.X.9.pdf,177226,15-SEP-20 11.38.31.445000000 PM,1125956,,WS1.EDHS.PE001.X.9.pdf,,,,T
http://52.252.6.133/suite/repository/workspace/Users/95831/Assessment%20Attempt%20Attachments/21870502/354268/I%20will%20return%20to%20this%20later.docx,95831,15-SEP-20 11.37.52.896000000 PM,1125954,,I will return to this later.docx,,,,T
http://52.252.6.133/suite/repository/workspace/Users/174984/Assessment%20Attempt%20Attachments/21870104/354813/Copy%20of%20Autobiographical%20Narrative%20Outline.docx,174984,15-SEP-20 11.36.59.721000000 PM,1125953,,Copy of Autobiographical Narrative Outline.docx,,,,T
http://52.252.6.133/suite/repository/workspace/Users/146302/Assessment%20Attempt%20Attachments/21812563/434989/Interview.docx,146302,15-SEP-20 11.36.39.944000000 PM,1125950,,Interview.docx,,,,T
http://52.252.6.133/suite/repository/workspace/Users/138552/Assessment%20Attempt%20Attachments/21870433/408755/my%20heroes%20journey%20.pdf,138552,15-SEP-20 11.36.31.999000000 PM,1125951,,my heroes journey .pdf,,,,T
http://52.252.6.133/suite/repository/workspace/Users/170481/Assessment%20Attempt%20Attachments/21870414/445439/MaKenzi%27s%20Career%20Plan.pdf,170481,15-SEP-20 11.31.36.361000000 PM,1125944,,MaKenzi%27s Career Plan.pdf,,,,T
http://52.252.6.133/suite/repository/workspace/Users/134425/Assessment%20Attempt%20Attachments/21870163/459533/Persuasive%20essay%20org%20test%201.pdf,134425,15-SEP-20 11.28.49.635000000 PM,1125939,,Persuasive essay org test 1.pdf,,,,T
http://52.252.6.133/suite/repository/workspace/Users/138552/Assessment%20Attempt%20Attachments/21870052/408751/my%20heroes%20journey%20.pdf,138552,15-SEP-20 11.27.14.764000000 PM,1125927,,my heroes journey .pdf,,,,T
http://52.252.6.133/suite/repository/workspace/Users/149204/Assessment%20Attempt%20Attachments/21868459/12326/IMG_6774.jpg,149204,15-SEP-20 11.26.38.126000000 PM,1125938,,IMG_6774.jpg,,,,T
http://52.252.6.133/suite/repository/workspace/Users/149204/Assessment%20Attempt%20Attachments/21868459/25230/IMG_6771.jpg,149204,15-SEP-20 11.26.38.126000000 PM,1125876,,IMG_6771.jpg,,,,T
http://52.252.6.133/suite/repository/workspace/Users/149204/Assessment%20Attempt%20Attachments/21868459/380101/IMG_6772.jpg,149204,15-SEP-20 11.26.38.126000000 PM,1125885,,IMG_6772.jpg,,,,T
http://52.252.6.133/suite/repository/workspace/Users/149204/Assessment%20Attempt%20Attachments/21868459/12334/IMG_6770.jpg,149204,15-SEP-20 11.26.38.126000000 PM,1125856,,IMG_6770.jpg,,,,T
http://52.252.6.133/suite/repository/workspace/Users/94626/Assessment%20Attempt%20Attachments/21782337/459612/Haley%20Lindsey.txt,94626,15-SEP-20 11.20.20.312000000 PM,1125930,,Haley Lindsey.txt,,,,T
http://52.252.6.133/suite/repository/workspace/Users/90995/Assessment%20Attempt%20Attachments/21870270/427451/whatsworthpreserving.pdf,90995,15-SEP-20 11.19.59.991000000 PM,1125929,,whatsworthpreserving.pdf,,,,T
http://52.252.6.133/suite/repository/workspace/Users/124691/Assessment%20Attempt%20Attachments/21870241/408755/bathman%20and%20bethany%20.pdf,124691,15-SEP-20 11.18.57.962000000 PM,1125928,,bathman and bethany .pdf,,,,T
http://52.252.6.133/suite/repository/workspace/Users/170409/Assessment%20Attempt%20Attachments/21870179/408755/WIN_20200915_19_11_28_Pro.jpg,170409,15-SEP-20 11.16.34.820000000 PM,1125925,,WIN_20200915_19_11_28_Pro.jpg,,,,T
http://52.252.6.133/suite/repository/workspace/Users/173002/Assessment%20Attempt%20Attachments/21844611/445377/Job%20Application.pdf,173002,15-SEP-20 11.09.37.916000000 PM,1125922,,Job Application.pdf,,,,T
http://52.252.6.133/suite/repository/workspace/Users/177691/Assessment%20Attempt%20Attachments/21843396/39717/send%20this%20to%20teacher%20yeah.png,177691,15-SEP-20 11.08.31.300000000 PM,1124401,,send this to teacher yeah.png,,,,T
http://52.252.6.133/suite/repository/workspace/Users/177028/Assessment%20Attempt%20Attachments/21865113/286830/(3)%20image.jpg,177028,15-SEP-20 11.06.20.888000000 PM,1125921,,(3) image.jpg,,,,T
http://52.252.6.133/suite/repository/workspace/Users/177028/Assessment%20Attempt%20Attachments/21865113/286830/image.jpg,177028,15-SEP-20 11.06.20.888000000 PM,1125919,,image.jpg,,,,T
http://52.252.6.133/suite/repository/workspace/Users/177028/Assessment%20Attempt%20Attachments/21865113/286830/(2)%20image.jpg,177028,15-SEP-20 11.06.20.888000000 PM,1125920,,(2) image.jpg,,,,T
http://52.252.6.133/suite/repository/workspace/Users/174563/Assessment%20Attempt%20Attachments/21757240/446403/Graphs%20(1).pdf,174563,15-SEP-20 11.03.17.111000000 PM,1125897,,Graphs (1).pdf,,,,T
http://52.252.6.133/suite/repository/workspace/Users/174563/Assessment%20Attempt%20Attachments/21757240/446403/C.txt,174563,15-SEP-20 11.03.17.111000000 PM,1125902,,C.txt,,,,T
http://52.252.6.133/suite/repository/workspace/Users/174563/Assessment%20Attempt%20Attachments/21757240/446403/Graph.2.pdf,174563,15-SEP-20 11.03.17.111000000 PM,1125917,,Graph.2.pdf,,,,T
http://52.252.6.133/suite/repository/workspace/Users/138552/Assessment%20Attempt%20Attachments/21869817/408750/my%20life%20heroes.pdf,138552,15-SEP-20 11.01.31.789000000 PM,1125916,,my life heroes.pdf,,,,T
http://52.252.6.133/suite/repository/workspace/Users/170320/Assessment%20Attempt%20Attachments/21869962/390157/BIO1-Scientific-Method_Step-1_Sci_Method_External_Investigation-Worksheet.docx,170320,15-SEP-20 11.01.24.289000000 PM,1125915,,BIO1-Scientific-Method_Step-1_Sci_Method_External_Investigation-Worksheet.docx,,,,T
http://52.252.6.133/suite/repository/workspace/Users/169771/Assessment%20Attempt%20Attachments/21868222/160550/Unit%202%20Exam_14.png,169771,15-SEP-20 11.01.11.332000000 PM,1125804,,Unit 2 Exam_14.png,,,,T
http://52.252.6.133/suite/repository/workspace/Users/169771/Assessment%20Attempt%20Attachments/21868222/111754/Unit%202%20Exam_9.png,169771,15-SEP-20 11.01.11.332000000 PM,1125788,,Unit 2 Exam_9.png,,,,T
http://52.252.6.133/suite/repository/workspace/Users/169771/Assessment%20Attempt%20Attachments/21868222/56137/Unit%202%20Exam_21.png,169771,15-SEP-20 11.01.11.332000000 PM,1125816,,Unit 2 Exam_21.png,,,,T
http://52.252.6.133/suite/repository/workspace/Users/169771/Assessment%20Attempt%20Attachments/21868222/134418/Unit%202%20Exam_39.png,169771,15-SEP-20 11.01.11.332000000 PM,1125898,,Unit 2 Exam_39.png,,,,T
http://52.252.6.133/suite/repository/workspace/Users/169771/Assessment%20Attempt%20Attachments/21868222/143838/Unit%202%20Exam_38.png,169771,15-SEP-20 11.01.11.332000000 PM,1125896,,Unit 2 Exam_38.png,,,,T
http://52.252.6.133/suite/repository/workspace/Users/169771/Assessment%20Attempt%20Attachments/21868222/152477/Unit%202%20Exam_26.png,169771,15-SEP-20 11.01.11.332000000 PM,1125890,,Unit 2 Exam_26.png,,,,T
http://52.252.6.133/suite/repository/workspace/Users/177817/Assessment%20Attempt%20Attachments/21869968/390155/BIO1-Scientific-Method_HierarchyOfChoice-Worksheet.pdf,177817,15-SEP-20 11.01.11.291000000 PM,1125914,,BIO1-Scientific-Method_HierarchyOfChoice-Worksheet.pdf,,,,T
http://52.252.6.133/suite/repository/workspace/Users/177817/Assessment%20Attempt%20Attachments/21869968/390289/BIO1-Scientific-Method_Taxonomic%20Hierarchy-Worksheet.pdf,177817,15-SEP-20 11.01.11.291000000 PM,1125913,,BIO1-Scientific-Method_Taxonomic Hierarchy-Worksheet.pdf,,,,T
http://52.252.6.133/suite/repository/workspace/Users/177817/Assessment%20Attempt%20Attachments/21869968/390154/BIO1-Scientific-Method_Taxonomy-Worksheet.pdf,177817,15-SEP-20 11.01.11.291000000 PM,1125912,,BIO1-Scientific-Method_Taxonomy-Worksheet.pdf,,,,T
http://52.252.6.133/suite/repository/workspace/Users/135012/Assessment%20Attempt%20Attachments/21855500/327824/Au%20Musee.txt,135012,15-SEP-20 11.00.55.762000000 PM,1125904,,Au Musee.txt,,,,T
http://52.252.6.133/suite/repository/workspace/Users/135012/Assessment%20Attempt%20Attachments/21855500/327824/Au%20Musee%20Voice%20Recording.m4a,135012,15-SEP-20 11.00.55.762000000 PM,1125910,,Au Musee Voice Recording.m4a,,,,T
http://52.252.6.133/suite/repository/workspace/Users/175063/Assessment%20Attempt%20Attachments/21869804/408750/Kami%20Export%20-%20Real-Life_Heroes_Worksheet_Step4.pdf,175063,15-SEP-20 11.00.41.155000000 PM,1125908,,Kami Export - Real-Life_Heroes_Worksheet_Step4.pdf,,,,T
http://52.252.6.133/suite/repository/workspace/Users/91906/Assessment%20Attempt%20Attachments/21869907/445437/Screen%20Shot%202020-09-15%20at%206.59.20%20PM.png,91906,15-SEP-20 11.00.15.348000000 PM,1125909,,Screen Shot 2020-09-15 at 6.59.20 PM.png,,,,T
http://52.252.6.133/suite/repository/workspace/Users/91906/Assessment%20Attempt%20Attachments/21869907/445438/Screen%20Shot%202020-09-15%20at%206.59.20%20PM.png,91906,15-SEP-20 11.00.15.348000000 PM,1125911,,Screen Shot 2020-09-15 at 6.59.20 PM.png,,,,T
http://52.252.6.133/suite/repository/workspace/Users/101908/Assessment%20Attempt%20Attachments/21869285/408750/Real-Life_Heroes_Worksheet_Step4.pdf,101908,15-SEP-20 10.59.20.483000000 PM,1125903,,Real-Life_Heroes_Worksheet_Step4.pdf,,,,T
http://52.252.6.133/suite/repository/workspace/Users/177715/Assessment%20Attempt%20Attachments/21784911/459646/Narrative%20Writing%20Essay.pdf,177715,15-SEP-20 10.54.33.284000000 PM,1125895,,Narrative Writing Essay.pdf,,,,T
http://52.252.6.133/suite/repository/workspace/Users/175343/Assessment%20Attempt%20Attachments/21867871/354819/Short%20story.docx,175343,15-SEP-20 10.52.42.240000000 PM,1125893,,Short story.docx,,,,T
http://52.252.6.133/suite/repository/workspace/Users/175343/Assessment%20Attempt%20Attachments/21867871/354819/shortstory.docx,175343,15-SEP-20 10.52.42.240000000 PM,1125894,,shortstory.docx,,,,T
http://52.252.6.133/suite/repository/workspace/Users/170409/Assessment%20Attempt%20Attachments/21869703/408751/WIN_20200915_18_37_39_Pro.jpg,170409,15-SEP-20 10.49.21.850000000 PM,1125887,,WIN_20200915_18_37_39_Pro.jpg,,,,T
http://52.252.6.133/suite/repository/workspace/Users/172616/Assessment%20Attempt%20Attachments/21869153/354815/Autobiographical%20short%20story%20final%20draft.docx,172616,15-SEP-20 10.48.56.779000000 PM,1125891,,Autobiographical short story final draft.docx,,,,T
http://52.252.6.133/suite/repository/workspace/Users/90995/Assessment%20Attempt%20Attachments/21869712/427449/Rhetorical_Speech_External_Investigation_Worksheet.pdf,90995,15-SEP-20 10.46.03.815000000 PM,1125886,,Rhetorical_Speech_External_Investigation_Worksheet.pdf,,,,T
