USERS_ID,SUBMITTED_TIMESTAMP,PK_ID,ROOT_RESOURCE_ID,NAME_FIELD,PATH,VERSION_NUMBER,DESCRIPTION,LOAD_ID,IS_ACTIVE
175242,14-SEP-20 03.04.05.076000000 PM,1122953,,WIN_20200914_10_15_39_Pro.jpg,http://52.252.6.133/suite/repository/workspace/Users/175242/Assessment Attempt Attachments/21822671/225096/WIN_20200914_10_15_39_Pro.jpg,,,,T
175242,14-SEP-20 03.04.05.076000000 PM,1123106,,WIN_20200914_11_00_01_Pro.jpg,http://52.252.6.133/suite/repository/workspace/Users/175242/Assessment Attempt Attachments/21822671/225101/WIN_20200914_11_00_01_Pro.jpg,,,,T
131247,14-SEP-20 03.03.29.555000000 PM,1123115,,Speaking Assessment.docx,http://52.252.6.133/suite/repository/workspace/Users/131247/Assessment Attempt Attachments/21681597/430844/Speaking Assessment.docx,,,,T
177517,14-SEP-20 03.03.09.333000000 PM,1123113,,DescriptiveEssay_Template.pdf,http://52.252.6.133/suite/repository/workspace/Users/177517/Assessment Attempt Attachments/21822989/354829/DescriptiveEssay_Template.pdf,,,,T
175098,14-SEP-20 03.02.49.918000000 PM,1123082,,How Simple Ideas Lead to Scientific Discoveries worksheet.docx,http://52.252.6.133/suite/repository/workspace/Users/175098/Assessment Attempt Attachments/21826984/390156/How Simple Ideas Lead to Scientific Discoveries worksheet.docx,,,,T
175098,14-SEP-20 03.02.49.918000000 PM,1123087,,Scientific Method Practice.docx,http://52.252.6.133/suite/repository/workspace/Users/175098/Assessment Attempt Attachments/21826984/390292/Scientific Method Practice.docx,,,,T
175098,14-SEP-20 03.02.49.918000000 PM,1123083,,The Times and Troubles of the Scientific Method.docx,http://52.252.6.133/suite/repository/workspace/Users/175098/Assessment Attempt Attachments/21826984/390290/The Times and Troubles of the Scientific Method.docx,,,,T
170912,14-SEP-20 03.01.41.299000000 PM,1123110,,Electrician-Faulds.docx,http://52.252.6.133/suite/repository/workspace/Users/170912/Assessment Attempt Attachments/21825873/434987/Electrician-Faulds.docx,,,,T
149617,14-SEP-20 03.01.17.598000000 PM,1123103,,Untitled document (1).docx,http://52.252.6.133/suite/repository/workspace/Users/149617/Assessment Attempt Attachments/21808667/317037/Untitled document (1).docx,,,,T
146323,14-SEP-20 03.01.16.241000000 PM,1123109,,Rhetorical_Speech_Action_Project_Worksheet.pdf,http://52.252.6.133/suite/repository/workspace/Users/146323/Assessment Attempt Attachments/21827525/427451/Rhetorical_Speech_Action_Project_Worksheet.pdf,,,,T
172707,14-SEP-20 03.01.08.198000000 PM,1123108,,VID_20200914_110009.mp4,http://52.252.6.133/suite/repository/workspace/Users/172707/Assessment Attempt Attachments/21827173/80399/VID_20200914_110009.mp4,,,,T
170417,14-SEP-20 03.00.37.798000000 PM,1123104,,ROOFING.docx,http://52.252.6.133/suite/repository/workspace/Users/170417/Assessment Attempt Attachments/21826521/434987/ROOFING.docx,,,,T
13361,14-SEP-20 03.00.19.611000000 PM,1123102,,Music Education.docx,http://52.252.6.133/suite/repository/workspace/Users/13361/Assessment Attempt Attachments/21763888/427453/Music Education.docx,,,,T
171829,14-SEP-20 02.58.35.232000000 PM,1123098,,Screenshot 2020-09-14 at 10.57.45 AM.png,http://52.252.6.133/suite/repository/workspace/Users/171829/Assessment Attempt Attachments/21826759/332109/Screenshot 2020-09-14 at 10.57.45 AM.png,,,,T
171814,14-SEP-20 02.56.40.175000000 PM,1123095,,short story draft.docx,http://52.252.6.133/suite/repository/workspace/Users/171814/Assessment Attempt Attachments/21797276/354820/short story draft.docx,,,,T
146335,14-SEP-20 02.55.02.335000000 PM,1123092,,Vocaroo 14 Sep 2020 10_54_12 EDT 18Bch0ZcqMmD.mp3,http://52.252.6.133/suite/repository/workspace/Users/146335/Assessment Attempt Attachments/21825271/384206/Vocaroo 14 Sep 2020 10_54_12 EDT 18Bch0ZcqMmD.mp3,,,,T
146335,14-SEP-20 02.55.02.335000000 PM,1123009,,Vocaroo 14 Sep 2020 10_32_49 EDT 1eut0YjeWXtF.mp3,http://52.252.6.133/suite/repository/workspace/Users/146335/Assessment Attempt Attachments/21825271/384130/Vocaroo 14 Sep 2020 10_32_49 EDT 1eut0YjeWXtF.mp3,,,,T
91906,14-SEP-20 02.54.31.076000000 PM,1123090,,note on the vidoes for the great gastby .docx,http://52.252.6.133/suite/repository/workspace/Users/91906/Assessment Attempt Attachments/21826909/439134/note on the vidoes for the great gastby .docx,,,,T
177011,14-SEP-20 02.54.19.680000000 PM,1123088,,Descriptive Essay (1).pdf,http://52.252.6.133/suite/repository/workspace/Users/177011/Assessment Attempt Attachments/21825767/354716/Descriptive Essay (1).pdf,,,,T
170449,14-SEP-20 02.54.16.059000000 PM,1122982,,BIO1ScientificMethodslideshowRoganSOsborne.pptx,http://52.252.6.133/suite/repository/workspace/Users/170449/Assessment Attempt Attachments/21823478/390294/BIO1ScientificMethodslideshowRoganSOsborne.pptx,,,,T
175898,14-SEP-20 02.53.35.950000000 PM,1123035,,(3) Activity log.pdf,http://52.252.6.133/suite/repository/workspace/Users/175898/Assessment Attempt Attachments/21741640/457115/(3) Activity log.pdf,,,,T
175898,14-SEP-20 02.53.35.950000000 PM,1123030,,Activity log.pdf,http://52.252.6.133/suite/repository/workspace/Users/175898/Assessment Attempt Attachments/21741640/457115/Activity log.pdf,,,,T
175898,14-SEP-20 02.53.35.950000000 PM,1123033,,(2) Activity log.pdf,http://52.252.6.133/suite/repository/workspace/Users/175898/Assessment Attempt Attachments/21741640/457115/(2) Activity log.pdf,,,,T
175898,14-SEP-20 02.53.35.950000000 PM,1119938,,Activity plan.pdf,http://52.252.6.133/suite/repository/workspace/Users/175898/Assessment Attempt Attachments/21741640/457115/Activity plan.pdf,,,,T
171329,14-SEP-20 02.53.16.588000000 PM,1123086,,GOV1-Independent_Study_Research.pdf,http://52.252.6.133/suite/repository/workspace/Users/171329/Assessment Attempt Attachments/21827032/392764/GOV1-Independent_Study_Research.pdf,,,,T
171329,14-SEP-20 02.53.16.588000000 PM,1123085,,GOV1-Independent_Study_CountryBirthdates-Worksheet.pdf,http://52.252.6.133/suite/repository/workspace/Users/171329/Assessment Attempt Attachments/21827032/392763/GOV1-Independent_Study_CountryBirthdates-Worksheet.pdf,,,,T
172703,14-SEP-20 02.51.59.346000000 PM,1123079,,DE9D50FD-99D7-49D7-A749-A7FE5095E533.png,http://52.252.6.133/suite/repository/workspace/Users/172703/Assessment Attempt Attachments/21820119/459644/DE9D50FD-99D7-49D7-A749-A7FE5095E533.png,,,,T
174748,14-SEP-20 02.51.11.638000000 PM,1123025,,Heros_Journey_External_Investigation_Worksheet.pdf,http://52.252.6.133/suite/repository/workspace/Users/174748/Assessment Attempt Attachments/21826131/408751/Heros_Journey_External_Investigation_Worksheet.pdf,,,,T
154052,14-SEP-20 02.51.00.917000000 PM,1123073,,BIO1-Scientific-Method_HierarchyOfChoice-Worksheet.pdf,http://52.252.6.133/suite/repository/workspace/Users/154052/Assessment Attempt Attachments/21808209/390155/BIO1-Scientific-Method_HierarchyOfChoice-Worksheet.pdf,,,,T
154052,14-SEP-20 02.51.00.917000000 PM,1123069,,BIO1-Scientific-Method_Taxonomic Hierarchy-Worksheet.pdf,http://52.252.6.133/suite/repository/workspace/Users/154052/Assessment Attempt Attachments/21808209/390289/BIO1-Scientific-Method_Taxonomic Hierarchy-Worksheet.pdf,,,,T
154052,14-SEP-20 02.51.00.917000000 PM,1121900,,BIO1-Scientific-Method_Taxonomy-Worksheet.pdf,http://52.252.6.133/suite/repository/workspace/Users/154052/Assessment Attempt Attachments/21808209/390154/BIO1-Scientific-Method_Taxonomy-Worksheet.pdf,,,,T
154052,14-SEP-20 02.51.00.917000000 PM,1123013,,BIO1-Scientific-Method_Taxonomy-Worksheet (1).pdf,http://52.252.6.133/suite/repository/workspace/Users/154052/Assessment Attempt Attachments/21808209/390154/BIO1-Scientific-Method_Taxonomy-Worksheet (1).pdf,,,,T
175551,14-SEP-20 02.50.46.599000000 PM,1123065,,Mural-Design_Action_Project_Worksheet.pdf,http://52.252.6.133/suite/repository/workspace/Users/175551/Assessment Attempt Attachments/21825513/427409/Mural-Design_Action_Project_Worksheet.pdf,,,,T
170178,14-SEP-20 02.50.41.111000000 PM,1123074,,football.jpg,http://52.252.6.133/suite/repository/workspace/Users/170178/Assessment Attempt Attachments/21826783/225375/football.jpg,,,,T
170178,14-SEP-20 02.50.41.111000000 PM,1123071,,jacob chilson.jpg,http://52.252.6.133/suite/repository/workspace/Users/170178/Assessment Attempt Attachments/21826783/225370/jacob chilson.jpg,,,,T
175854,14-SEP-20 02.49.51.045000000 PM,1123070,,image.jpg,http://52.252.6.133/suite/repository/workspace/Users/175854/Assessment Attempt Attachments/21810890/427409/image.jpg,,,,T
