USERS_ID,SUBMITTED_TIMESTAMP,PK_ID,ROOT_RESOURCE_ID,NAME_FIELD,PATH,VERSION_NUMBER,DESCRIPTION,LOAD_ID,IS_ACTIVE
178742,14-SEP-20 05.50.01.406000000 PM,1123749,,Faith Dixon Graph.PNG,http://52.252.6.133/suite/repository/workspace/Users/178742/Assessment Attempt Attachments/21827304/451909/Faith Dixon Graph.PNG,,,,T
178742,14-SEP-20 05.50.01.406000000 PM,1123332,,It%27s a V.PNG,http://52.252.6.133/suite/repository/workspace/Users/178742/Assessment Attempt Attachments/21827304/451928/It%27s a V.PNG,,,,T
147169,14-SEP-20 05.49.37.725000000 PM,1123759,,2CF393A4-CAAD-491B-BB66-B7A41093E2A8.png,http://52.252.6.133/suite/repository/workspace/Users/147169/Assessment Attempt Attachments/21835930/430844/2CF393A4-CAAD-491B-BB66-B7A41093E2A8.png,,,,T
174873,14-SEP-20 05.48.51.074000000 PM,1123623,,“The Yellow Wallpaper” English 4.pdf,http://52.252.6.133/suite/repository/workspace/Users/174873/Assessment Attempt Attachments/21833684/459213/“The Yellow Wallpaper” English 4.pdf,,,,T
174873,14-SEP-20 05.48.51.074000000 PM,1123756,,Short Story English 4.pdf,http://52.252.6.133/suite/repository/workspace/Users/174873/Assessment Attempt Attachments/21833684/459246/Short Story English 4.pdf,,,,T
174873,14-SEP-20 05.48.51.074000000 PM,1123754,,“American History” English 4.pdf,http://52.252.6.133/suite/repository/workspace/Users/174873/Assessment Attempt Attachments/21833684/459059/“American History” English 4.pdf,,,,T
176446,14-SEP-20 05.47.37.521000000 PM,1123747,,AutobiographicalNarrative_Template.pdf,http://52.252.6.133/suite/repository/workspace/Users/176446/Assessment Attempt Attachments/21833825/354687/AutobiographicalNarrative_Template.pdf,,,,T
170436,14-SEP-20 05.44.31.713000000 PM,1123678,,WIN_20200914_13_25_04_Pro.jpg,http://52.252.6.133/suite/repository/workspace/Users/170436/Assessment Attempt Attachments/21831232/68420/WIN_20200914_13_25_04_Pro.jpg,,,,T
170436,14-SEP-20 05.44.31.713000000 PM,1123731,,WIN_20200914_13_36_50_Pro.jpg,http://52.252.6.133/suite/repository/workspace/Users/170436/Assessment Attempt Attachments/21831232/68433/WIN_20200914_13_36_50_Pro.jpg,,,,T
170436,14-SEP-20 05.44.31.713000000 PM,1123744,,(2) WIN_20200914_13_36_50_Pro.jpg,http://52.252.6.133/suite/repository/workspace/Users/170436/Assessment Attempt Attachments/21831232/68433/(2) WIN_20200914_13_36_50_Pro.jpg,,,,T
170436,14-SEP-20 05.44.31.713000000 PM,1123694,,WIN_20200914_13_28_32_Pro.jpg,http://52.252.6.133/suite/repository/workspace/Users/170436/Assessment Attempt Attachments/21831232/68426/WIN_20200914_13_28_32_Pro.jpg,,,,T
171961,14-SEP-20 05.42.59.294000000 PM,1123741,,rhetoric project.png,http://52.252.6.133/suite/repository/workspace/Users/171961/Assessment Attempt Attachments/21835692/427509/rhetoric project.png,,,,T
180563,14-SEP-20 05.42.33.467000000 PM,1123738,,Heros_Journey_Diagram_Worksheet_Step3.pdf,http://52.252.6.133/suite/repository/workspace/Users/180563/Assessment Attempt Attachments/21835364/408744/Heros_Journey_Diagram_Worksheet_Step3.pdf,,,,T
174884,14-SEP-20 05.41.46.111000000 PM,1123736,,53707966-D7C2-4A4A-9DF4-3583181AB80A.png,http://52.252.6.133/suite/repository/workspace/Users/174884/Assessment Attempt Attachments/21802786/354813/53707966-D7C2-4A4A-9DF4-3583181AB80A.png,,,,T
177408,14-SEP-20 05.41.29.628000000 PM,1123735,,ShortStory_Template copy.docx,http://52.252.6.133/suite/repository/workspace/Users/177408/Assessment Attempt Attachments/21724224/354819/ShortStory_Template copy.docx,,,,T
180496,14-SEP-20 05.40.50.933000000 PM,1123734,,Diagram.pdf,http://52.252.6.133/suite/repository/workspace/Users/180496/Assessment Attempt Attachments/21835196/408744/Diagram.pdf,,,,T
170481,14-SEP-20 05.40.39.059000000 PM,1123732,,Quiz 1 Question 1 2020-09-14 17_39_22.mp3,http://52.252.6.133/suite/repository/workspace/Users/170481/Assessment Attempt Attachments/21833959/398343/Quiz 1 Question 1 2020-09-14 17_39_22.mp3,,,,T
170481,14-SEP-20 05.40.39.059000000 PM,1123733,,Quiz 1 Question 2 2020-09-14 17_39_53.mp3,http://52.252.6.133/suite/repository/workspace/Users/170481/Assessment Attempt Attachments/21833959/398297/Quiz 1 Question 2 2020-09-14 17_39_53.mp3,,,,T
178659,14-SEP-20 05.39.16.943000000 PM,1123725,,autobiooutline.docx,http://52.252.6.133/suite/repository/workspace/Users/178659/Assessment Attempt Attachments/21835360/354813/autobiooutline.docx,,,,T
178700,14-SEP-20 05.38.01.412000000 PM,1123723,,Fitness Challenge.pages,http://52.252.6.133/suite/repository/workspace/Users/178700/Assessment Attempt Attachments/21770038/317037/Fitness Challenge.pages,,,,T
175210,14-SEP-20 05.37.54.143000000 PM,1123721,,BIO1-Scientific-Method_Rubric (1).pdf,http://52.252.6.133/suite/repository/workspace/Users/175210/Assessment Attempt Attachments/21832807/390293/BIO1-Scientific-Method_Rubric (1).pdf,,,,T
175210,14-SEP-20 05.37.54.143000000 PM,1123662,,BIO1-Scientific-Method_Step4_Sci_Method_Pratice-Worksheet.pdf,http://52.252.6.133/suite/repository/workspace/Users/175210/Assessment Attempt Attachments/21832807/390158/BIO1-Scientific-Method_Step4_Sci_Method_Pratice-Worksheet.pdf,,,,T
175210,14-SEP-20 05.37.54.143000000 PM,1123722,,BIO1-Scientific-Method_Rubric.pdf,http://52.252.6.133/suite/repository/workspace/Users/175210/Assessment Attempt Attachments/21832807/390159/BIO1-Scientific-Method_Rubric.pdf,,,,T
175210,14-SEP-20 05.37.54.143000000 PM,1123657,,BIO1-Scientific-Method_Step-1_Sci_Method_External_Investigation-Worksheet.pdf,http://52.252.6.133/suite/repository/workspace/Users/175210/Assessment Attempt Attachments/21832807/390293/BIO1-Scientific-Method_Step-1_Sci_Method_External_Investigation-Worksheet.pdf,,,,T
175838,14-SEP-20 05.37.39.984000000 PM,1123658,,image.jpg,http://52.252.6.133/suite/repository/workspace/Users/175838/Assessment Attempt Attachments/21833272/25229/image.jpg,,,,T
91915,14-SEP-20 05.37.38.913000000 PM,1123712,,1.pdf,http://52.252.6.133/suite/repository/workspace/Users/91915/Assessment Attempt Attachments/21834903/427451/1.pdf,,,,T
115324,14-SEP-20 05.37.32.362000000 PM,1123717,,AutobiographicalNarrative_Template.docx,http://52.252.6.133/suite/repository/workspace/Users/115324/Assessment Attempt Attachments/21835547/354813/AutobiographicalNarrative_Template.docx,,,,T
110195,14-SEP-20 05.37.21.560000000 PM,1123718,,Short Story Rough Draft.docx,http://52.252.6.133/suite/repository/workspace/Users/110195/Assessment Attempt Attachments/21830410/354820/Short Story Rough Draft.docx,,,,T
178550,14-SEP-20 05.37.15.452000000 PM,1123716,,Presitation....pdf,http://52.252.6.133/suite/repository/workspace/Users/178550/Assessment Attempt Attachments/21778728/390294/Presitation....pdf,,,,T
178738,14-SEP-20 05.37.13.407000000 PM,1123715,,KB speech action.pdf,http://52.252.6.133/suite/repository/workspace/Users/178738/Assessment Attempt Attachments/21835539/427451/KB speech action.pdf,,,,T
178738,14-SEP-20 05.36.44.497000000 PM,1123709,,KB external investigation.pdf,http://52.252.6.133/suite/repository/workspace/Users/178738/Assessment Attempt Attachments/21835510/427449/KB external investigation.pdf,,,,T
178738,14-SEP-20 05.35.28.879000000 PM,1123706,,KB active listener.pdf,http://52.252.6.133/suite/repository/workspace/Users/178738/Assessment Attempt Attachments/21835338/427507/KB active listener.pdf,,,,T
178738,14-SEP-20 05.35.28.879000000 PM,1123703,,KB active listener.pdf,http://52.252.6.133/suite/repository/workspace/Users/178738/Assessment Attempt Attachments/21835338/427507/KB active listener.pdf,,,,T
108729,14-SEP-20 05.34.56.912000000 PM,1123705,,Persuasive essay.pages,http://52.252.6.133/suite/repository/workspace/Users/108729/Assessment Attempt Attachments/21834833/459638/Persuasive essay.pages,,,,T
175133,14-SEP-20 05.34.24.449000000 PM,1123656,,Speaking Assignment for Spanish.docx,http://52.252.6.133/suite/repository/workspace/Users/175133/Assessment Attempt Attachments/21834552/428866/Speaking Assignment for Spanish.docx,,,,T
175133,14-SEP-20 05.34.24.449000000 PM,1123702,,Vocaroo 14 Sep 2020 13_32_27 EDT 1lWB0VhNMWtc.mp3,http://52.252.6.133/suite/repository/workspace/Users/175133/Assessment Attempt Attachments/21834552/428866/Vocaroo 14 Sep 2020 13_32_27 EDT 1lWB0VhNMWtc.mp3,,,,T
178807,14-SEP-20 05.34.07.367000000 PM,1123700,,Speech_Action_Project_Worksheet.pdf,http://52.252.6.133/suite/repository/workspace/Users/178807/Assessment Attempt Attachments/21834058/427451/Speech_Action_Project_Worksheet.pdf,,,,T
134437,14-SEP-20 05.32.02.960000000 PM,1123688,,Vocaroo 14 Sep 2020 13_28_10 EDT 12o7szC6sPar.mp3,http://52.252.6.133/suite/repository/workspace/Users/134437/Assessment Attempt Attachments/21831721/430844/Vocaroo 14 Sep 2020 13_28_10 EDT 12o7szC6sPar.mp3,,,,T
